antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"brand=acer, price_segment=budget","keyword=aspire, ram_bucket=unknown, storage_bucket=128gb",0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, price_segment=budget, ram_bucket=unknown, storage_bucket=128gb","keyword=acer, keyword=aspire",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"keyword=acer, price_segment=budget, ram_bucket=unknown, storage_bucket=128gb","brand=acer, keyword=aspire",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"brand=acer, keyword=acer, price_segment=budget, storage_bucket=128gb","keyword=aspire, ram_bucket=unknown",0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, keyword=aspire, ram_bucket=unknown","price_segment=budget, storage_bucket=128gb",0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"brand=acer, keyword=aspire","price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"brand=acer, keyword=acer, price_segment=budget","keyword=aspire, ram_bucket=unknown, storage_bucket=128gb",0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"keyword=acer, price_segment=budget, ram_bucket=unknown","brand=acer, keyword=aspire, storage_bucket=128gb",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"keyword=acer, price_segment=budget",keyword=aspire,0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"keyword=acer, keyword=aspire","price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"keyword=acer, price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",keyword=aspire,0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"keyword=acer, keyword=aspire, ram_bucket=unknown, storage_bucket=128gb",price_segment=budget,0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"keyword=home, ram_bucket=unknown, rating_bucket=medium",keyword=core,0.13675213675213677,0.8034188034188035,0.11965811965811966,0.875,1.0890957446808511,1.0,0.009788881583753364,1.5726495726495724,0.09476661951909462,0.14583333333333334,0.3641304347826086,0.511968085106383
"keyword=acer, keyword=aspire, storage_bucket=128gb","price_segment=budget, ram_bucket=unknown",0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"keyword=acer, price_segment=budget","keyword=aspire, ram_bucket=unknown, storage_bucket=128gb",0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"keyword=home, rating_bucket=medium","keyword=core, ram_bucket=unknown",0.13675213675213677,0.8034188034188035,0.11965811965811966,0.875,1.0890957446808511,1.0,0.009788881583753364,1.5726495726495724,0.09476661951909462,0.14583333333333334,0.3641304347826086,0.511968085106383
"brand=acer, price_segment=budget, storage_bucket=128gb",keyword=aspire,0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, keyword=aspire, storage_bucket=128gb",price_segment=budget,0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"brand=acer, keyword=acer, keyword=aspire, ram_bucket=unknown",price_segment=budget,0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"brand=acer, price_segment=budget, ram_bucket=unknown","keyword=acer, keyword=aspire",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"keyword=acer, keyword=aspire",price_segment=budget,0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"brand=acer, keyword=aspire, ram_bucket=unknown",price_segment=budget,0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"keyword=acer, price_segment=budget, ram_bucket=unknown","keyword=aspire, storage_bucket=128gb",0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, price_segment=budget","keyword=acer, keyword=aspire",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"brand=acer, price_segment=budget","keyword=aspire, ram_bucket=unknown",0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, keyword=aspire","price_segment=budget, ram_bucket=unknown",0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"keyword=acer, keyword=aspire","brand=acer, price_segment=budget, ram_bucket=unknown",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"brand=acer, price_segment=budget, ram_bucket=unknown",keyword=aspire,0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, keyword=aspire","price_segment=budget, storage_bucket=128gb",0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"brand=acer, price_segment=budget","keyword=aspire, storage_bucket=128gb",0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, keyword=acer, price_segment=budget",keyword=aspire,0.13675213675213677,0.15384615384615385,0.11965811965811966,0.875,5.6875,1.0,0.09861932938856016,6.769230769230769,0.9547383309759547,0.7000000000000001,0.8522727272727273,0.8263888888888888
"brand=acer, keyword=acer, keyword=aspire",price_segment=budget,0.13675213675213677,0.3333333333333333,0.11965811965811966,0.875,2.625,1.0,0.07407407407407407,5.333333333333334,0.717114568599717,0.34146341463414637,0.8125,0.6169871794871795
"brand=acer, keyword=aspire","keyword=acer, price_segment=budget, ram_bucket=unknown",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"brand=acer, keyword=aspire","keyword=acer, price_segment=budget",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"keyword=acer, keyword=aspire","brand=acer, price_segment=budget",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"keyword=acer, price_segment=budget","brand=acer, keyword=aspire",0.13675213675213677,0.13675213675213677,0.11965811965811966,0.875,6.398437499999999,1.0,0.10095697275184455,6.905982905982906,0.9773691654879774,0.7777777777777778,0.8551980198019802,0.875
"keyword=asus, keyword=home, ram_bucket=unknown","brand=asus, storage_bucket=128gb",0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home, storage_bucket=128gb","brand=asus, ram_bucket=unknown",0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home","brand=asus, ram_bucket=unknown",0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home, ram_bucket=unknown",brand=asus,0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home",brand=asus,0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home, ram_bucket=unknown, storage_bucket=128gb",brand=asus,0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home","brand=asus, ram_bucket=unknown, storage_bucket=128gb",0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home","brand=asus, storage_bucket=128gb",0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=asus, keyword=home, storage_bucket=128gb",brand=asus,0.1282051282051282,0.1623931623931624,0.1111111111111111,0.8666666666666667,5.336842105263158,1.0,0.09029147490685951,6.282051282051284,0.9321266968325792,0.6190476190476191,0.8408163265306123,0.775438596491228
"keyword=geforce, price_segment=midrange","keyword=core, keyword=home, storage_bucket=128gb",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
"keyword=geforce, price_segment=midrange, ram_bucket=unknown","keyword=core, keyword=home, storage_bucket=128gb",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
"keyword=geforce, price_segment=midrange","keyword=home, ram_bucket=unknown, storage_bucket=128gb",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange, storage_bucket=128gb","keyword=home, ram_bucket=unknown",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange, ram_bucket=unknown","keyword=home, storage_bucket=128gb",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange, storage_bucket=128gb","keyword=core, keyword=home",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
"keyword=core, keyword=geforce, price_segment=midrange, storage_bucket=128gb",keyword=home,0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"cpu_family=i3, storage_bucket=128gb","keyword=core, price_segment=budget",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
"cpu_family=i3, keyword=core, storage_bucket=128gb",price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"keyword=geforce, price_segment=midrange","keyword=core, keyword=home, ram_bucket=unknown, storage_bucket=128gb",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
"keyword=core, keyword=geforce, price_segment=midrange, storage_bucket=128gb","keyword=home, ram_bucket=unknown",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange, ram_bucket=unknown, storage_bucket=128gb","keyword=core, keyword=home",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
"keyword=core, keyword=geforce, price_segment=midrange, ram_bucket=unknown","keyword=home, storage_bucket=128gb",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange, storage_bucket=128gb",keyword=home,0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange","keyword=home, ram_bucket=unknown",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange, ram_bucket=unknown",keyword=home,0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange","keyword=home, storage_bucket=128gb",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=core, keyword=geforce, price_segment=midrange",keyword=home,0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange","keyword=core, keyword=home",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
cpu_family=i3,"keyword=core, price_segment=budget, storage_bucket=128gb",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
"keyword=core, keyword=geforce, price_segment=midrange","keyword=home, ram_bucket=unknown, storage_bucket=128gb",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"keyword=geforce, price_segment=midrange, ram_bucket=unknown, storage_bucket=128gb",keyword=home,0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"cpu_family=i3, keyword=core","price_segment=budget, storage_bucket=128gb",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"ram_bucket=unknown, rating_bucket=medium","keyword=core, storage_bucket=128gb",0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
"rating_bucket=medium, storage_bucket=128gb",keyword=core,0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
cpu_family=i3,"keyword=core, price_segment=budget, ram_bucket=unknown",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
cpu_family=i3,"price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
cpu_family=i3,"price_segment=budget, ram_bucket=unknown",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, storage_bucket=128gb","keyword=core, price_segment=budget, ram_bucket=unknown",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
rating_bucket=medium,"keyword=core, ram_bucket=unknown",0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
"cpu_family=i3, keyword=core","price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, storage_bucket=128gb",price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, ram_bucket=unknown","keyword=core, price_segment=budget",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
cpu_family=i3,"keyword=core, price_segment=budget, ram_bucket=unknown, storage_bucket=128gb",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
"cpu_family=i3, keyword=core, ram_bucket=unknown","price_segment=budget, storage_bucket=128gb",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, storage_bucket=128gb","price_segment=budget, ram_bucket=unknown",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, ram_bucket=unknown","price_segment=budget, storage_bucket=128gb",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, keyword=core, ram_bucket=unknown, storage_bucket=128gb",price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, ram_bucket=unknown","keyword=core, price_segment=budget, storage_bucket=128gb",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
"cpu_family=i3, keyword=core, storage_bucket=128gb","price_segment=budget, ram_bucket=unknown",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, ram_bucket=unknown, storage_bucket=128gb","keyword=core, price_segment=budget",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
cpu_family=i3,"keyword=core, price_segment=budget",0.11965811965811966,0.1623931623931624,0.10256410256410256,0.8571428571428571,5.278195488721804,1.0,0.08313244210680107,5.863247863247861,0.9207119741100322,0.5714285714285714,0.8294460641399416,0.744360902255639
"cpu_family=i3, keyword=core",price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, ram_bucket=unknown, storage_bucket=128gb",price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, ram_bucket=unknown",price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, keyword=core, ram_bucket=unknown",price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"cpu_family=i3, keyword=core","price_segment=budget, ram_bucket=unknown",0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
cpu_family=i3,price_segment=budget,0.11965811965811966,0.3333333333333333,0.10256410256410256,0.8571428571428571,2.5714285714285716,1.0,0.06267806267806267,4.666666666666666,0.6941747572815533,0.2926829268292683,0.7857142857142855,0.5824175824175823
"keyword=geforce, price_segment=midrange, storage_bucket=128gb","keyword=core, keyword=home, ram_bucket=unknown",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
"keyword=core, keyword=geforce, price_segment=midrange, ram_bucket=unknown, storage_bucket=128gb",keyword=home,0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
"ram_bucket=unknown, rating_bucket=medium",keyword=core,0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
rating_bucket=medium,"keyword=core, ram_bucket=unknown, storage_bucket=128gb",0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
rating_bucket=medium,keyword=core,0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
"ram_bucket=unknown, rating_bucket=medium, storage_bucket=128gb",keyword=core,0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
"rating_bucket=medium, storage_bucket=128gb","keyword=core, ram_bucket=unknown",0.29914529914529914,0.8034188034188035,0.2564102564102564,0.8571428571428571,1.066869300911854,1.0,0.016071298122580152,1.3760683760683754,0.089430894308943,0.303030303030303,0.27329192546583814,0.5881458966565349
"keyword=geforce, price_segment=midrange","keyword=core, keyword=home, ram_bucket=unknown",0.11965811965811966,0.3504273504273504,0.10256410256410256,0.8571428571428571,2.445993031358885,1.0,0.060632624735188836,4.547008547008546,0.6715210355987056,0.27906976744186046,0.7800751879699247,0.5749128919860627
"keyword=core, keyword=geforce, price_segment=midrange","keyword=home, storage_bucket=128gb",0.11965811965811966,0.47863247863247865,0.10256410256410256,0.8571428571428571,1.790816326530612,1.0,0.04529184016363503,3.6495726495726477,0.5016181229773462,0.20689655172413793,0.7259953161592506,0.5357142857142857
